training_state,tls_id,action,tl_durations,reward,max_previous_local,max_new_local,neighbors,max_previous_neighbors,max_new_neighbors
1384,J3,"('increase_green', 'J3')","[72.0, 3.0, 16.0]",3,0.047273873306019544,0.047273873306019544,['JM2'],[0.23004370830457788],[0.2070393374741201]
1384,JM0,"('decrease_red', 'JM0')","[68.0, 3.0, 41.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.716988647679745],[0.716988647679745]
1384,JM1,"('decrease_green', 'JM1')","[63.0, 3.0, 49.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1384,JM2,"('increase_red', 'JM2')","[74.0, 3.0, 31.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1385,J3,"('increase_green', 'J3')","[73.0, 3.0, 16.0]",2,0.07091080995902932,0.07091080995902932,['JM2'],[0.2070393374741201],[0.2070393374741201]
1385,JM0,"('no_change', 'JM0')","[68.0, 3.0, 40.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.716988647679745],[0.716988647679745]
1385,JM1,"('decrease_red', 'JM1')","[62.0, 3.0, 49.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1385,JM2,"('increase_green', 'JM2')","[74.0, 3.0, 32.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1386,J3,"('decrease_red', 'J3')","[74.0, 3.0, 16.0]",3,0.07091080995902932,0.047273873306019544,['JM2'],[0.2070393374741201],[0.2070393374741201]
1386,JM0,"('no_change', 'JM0')","[68.0, 3.0, 40.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.716988647679745],[0.716988647679745]
1386,JM1,"('decrease_green', 'JM1')","[62.0, 3.0, 48.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1386,JM2,"('increase_green', 'JM2')","[75.0, 3.0, 32.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.047273873306019544]","[0.716988647679745, 0.047273873306019544]"
1387,J3,"('decrease_green', 'J3')","[74.0, 3.0, 15.0]",2,0.047273873306019544,0.047273873306019544,['JM2'],[0.2070393374741201],[0.2070393374741201]
1387,JM0,"('decrease_red', 'JM0')","[68.0, 3.0, 40.0]",2,0.7686788972020088,0.7686788972020088,['JM1'],[0.716988647679745],[0.716988647679745]
1387,JM1,"('decrease_red', 'JM1')","[61.0, 3.0, 48.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.7686788972020088, 0.2070393374741201]","[0.7686788972020088, 0.2070393374741201]"
1387,JM2,"('increase_green', 'JM2')","[75.0, 3.0, 32.0]",0,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.047273873306019544]","[0.716988647679745, 0.07091080995902932]"
1388,J3,"('increase_green', 'J3')","[73.0, 3.0, 15.0]",2,0.07091080995902932,0.07091080995902932,['JM2'],[0.2070393374741201],[0.2070393374741201]
1388,JM0,"('increase_red', 'JM0')","[68.0, 3.0, 39.0]",3,0.7379317413139285,0.7071845854258481,['JM1'],[0.716988647679745],[0.716988647679745]
1388,JM1,"('no_change', 'JM1')","[61.0, 3.0, 47.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.7071845854258481, 0.2070393374741201]","[0.7071845854258481, 0.2070393374741201]"
1388,JM2,"('increase_red', 'JM2')","[75.0, 3.0, 32.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1389,J3,"('increase_green', 'J3')","[74.0, 3.0, 15.0]",2,0.09454774661203909,0.09454774661203909,['JM2'],[0.2070393374741201],[0.2070393374741201]
1389,JM0,"('no_change', 'JM0')","[68.0, 3.0, 40.0]",3,0.6764374295377678,0.6456902736496875,['JM1'],[0.716988647679745],[0.716988647679745]
1389,JM1,"('increase_red', 'JM1')","[61.0, 3.0, 47.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.6456902736496875, 0.2070393374741201]","[0.6456902736496875, 0.2070393374741201]"
1389,JM2,"('increase_green', 'JM2')","[75.0, 3.0, 33.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.09454774661203909]","[0.716988647679745, 0.09454774661203909]"
1390,J3,"('no_change', 'J3')","[75.0, 3.0, 15.0]",2,0.11818468326504886,0.11818468326504886,['JM2'],[0.2070393374741201],[0.2070393374741201]
1390,JM0,"('no_change', 'JM0')","[68.0, 3.0, 40.0]",2,0.614943117761607,0.614943117761607,['JM1'],[0.716988647679745],[0.716988647679745]
1390,JM1,"('increase_green', 'JM1')","[61.0, 3.0, 48.0]",4,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.614943117761607, 0.2070393374741201]","[0.5841959618735267, 0.2070393374741201]"
1390,JM2,"('increase_red', 'JM2')","[75.0, 3.0, 33.0]",4,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.716988647679745, 0.09454774661203909]","[0.687114120693089, 0.09454774661203909]"
1391,J3,"('increase_green', 'J3')","[75.0, 3.0, 15.0]",2,0.09454774661203909,0.09454774661203909,['JM2'],[0.2070393374741201],[0.2070393374741201]
1391,JM0,"('decrease_green', 'JM0')","[68.0, 3.0, 40.0]",2,0.5534488059854463,0.5534488059854463,['JM1'],[0.716988647679745],[0.716988647679745]
1391,JM1,"('increase_green', 'JM1')","[62.0, 3.0, 48.0]",4,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.5534488059854463, 0.23004370830457788]","[0.522701650097366, 0.23004370830457788]"
1391,JM2,"('increase_red', 'JM2')","[75.0, 3.0, 34.0]",0,0.23004370830457788,0.2530480791350357,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1392,J3,"('decrease_green', 'J3')","[75.0, 3.0, 15.0]",3,0.07091080995902932,0.047273873306019544,['JM2'],[0.2530480791350357],[0.2530480791350357]
1392,JM0,"('decrease_red', 'JM0')","[67.0, 3.0, 40.0]",3,0.49195449420928566,0.4612073383212053,['JM1'],[0.716988647679745],[0.716988647679745]
1392,JM1,"('decrease_green', 'JM1')","[63.0, 3.0, 48.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.4612073383212053, 0.27605244996549344]","[0.4612073383212053, 0.27605244996549344]"
1392,JM2,"('decrease_red', 'JM2')","[75.0, 3.0, 35.0]",0,0.27605244996549344,0.29905682079595125,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1393,J3,"('increase_green', 'J3')","[74.0, 3.0, 15.0]",-1,0.07091080995902932,0.07091080995902932,['JM2'],[0.29905682079595125],[0.322061191626409]
1393,JM0,"('decrease_red', 'JM0')","[67.0, 3.0, 39.0]",2,0.43046018243312495,0.43046018243312495,['JM1'],[0.716988647679745],[0.716988647679745]
1393,JM1,"('decrease_red', 'JM1')","[62.0, 3.0, 48.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.43046018243312495, 0.29905682079595125]","[0.43046018243312495, 0.29905682079595125]"
1393,JM2,"('decrease_green', 'JM2')","[75.0, 3.0, 34.0]",3,0.29905682079595125,0.29905682079595125,"['JM1', 'J3']","[0.716988647679745, 0.047273873306019544]","[0.716988647679745, 0.047273873306019544]"
1394,J3,"('decrease_green', 'J3')","[75.0, 3.0, 15.0]",-4,0.047273873306019544,0.07091080995902932,['JM2'],[0.2530480791350357],[0.27605244996549344]
1394,JM0,"('increase_green', 'JM0')","[67.0, 3.0, 38.0]",3,0.43046018243312495,0.3997130265450446,['JM1'],[0.716988647679745],[0.716988647679745]
1394,JM1,"('increase_green', 'JM1')","[62.0, 3.0, 47.0]",4,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.3997130265450446, 0.27605244996549344]","[0.3997130265450446, 0.2530480791350357]"
1394,JM2,"('decrease_green', 'JM2')","[74.0, 3.0, 34.0]",4,0.2530480791350357,0.23004370830457788,"['JM1', 'J3']","[0.716988647679745, 0.07091080995902932]","[0.716988647679745, 0.07091080995902932]"
1395,J3,"('increase_green', 'J3')","[74.0, 3.0, 15.0]",2,0.09454774661203909,0.09454774661203909,['JM2'],[0.23004370830457788],[0.23004370830457788]
1395,JM0,"('increase_green', 'JM0')","[68.0, 3.0, 38.0]",-1,0.3997130265450446,0.43046018243312495,['JM1'],[0.716988647679745],[0.716988647679745]
1395,JM1,"('no_change', 'JM1')","[63.0, 3.0, 47.0]",0,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.43046018243312495, 0.23004370830457788]","[0.43046018243312495, 0.2530480791350357]"
1395,JM2,"('increase_green', 'JM2')","[73.0, 3.0, 34.0]",4,0.2530480791350357,0.23004370830457788,"['JM1', 'J3']","[0.716988647679745, 0.14182161991805864]","[0.716988647679745, 0.14182161991805864]"
1396,J3,"('increase_green', 'J3')","[75.0, 3.0, 15.0]",-4,0.11818468326504886,0.14182161991805864,['JM2'],[0.2070393374741201],[0.23004370830457788]
1396,JM0,"('decrease_green', 'JM0')","[69.0, 3.0, 38.0]",2,0.4612073383212053,0.4612073383212053,['JM1'],[0.716988647679745],[0.716988647679745]
1396,JM1,"('no_change', 'JM1')","[63.0, 3.0, 47.0]",-3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.4612073383212053, 0.2070393374741201]","[0.49195449420928566, 0.23004370830457788]"
1396,JM2,"('increase_red', 'JM2')","[74.0, 3.0, 34.0]",6,0.23004370830457788,0.1840349666436623,"['JM1', 'J3']","[0.716988647679745, 0.14182161991805864]","[0.716988647679745, 0.11818468326504886]"
1397,J3,"('decrease_red', 'J3')","[75.0, 3.0, 15.0]",3,0.14182161991805864,0.14182161991805864,['JM2'],[0.2070393374741201],[0.1840349666436623]
1397,JM0,"('increase_red', 'JM0')","[68.0, 3.0, 38.0]",2,0.522701650097366,0.522701650097366,['JM1'],[0.716988647679745],[0.716988647679745]
1397,JM1,"('decrease_green', 'JM1')","[63.0, 3.0, 47.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.522701650097366, 0.1840349666436623]","[0.522701650097366, 0.1840349666436623]"
1397,JM2,"('no_change', 'JM2')","[74.0, 3.0, 35.0]",3,0.1840349666436623,0.1840349666436623,"['JM1', 'J3']","[0.716988647679745, 0.1654585565710684]","[0.716988647679745, 0.1654585565710684]"
1398,J3,"('increase_red', 'J3')","[75.0, 3.0, 14.0]",1,0.18909549322407818,0.18909549322407818,['JM2'],[0.1840349666436623],[0.18857250612860643]
1398,JM0,"('decrease_red', 'JM0')","[68.0, 3.0, 39.0]",-1,0.5534488059854463,0.5841959618735267,['JM1'],[0.716988647679745],[0.716988647679745]
1398,JM1,"('decrease_red', 'JM1')","[62.0, 3.0, 47.0]",0,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.5841959618735267, 0.1610305958132045]","[0.5841959618735267, 0.18857250612860643]"
1398,JM2,"('increase_red', 'JM2')","[74.0, 3.0, 35.0]",3,0.18857250612860643,0.18857250612860643,"['JM1', 'J3']","[0.716988647679745, 0.18909549322407818]","[0.716988647679745, 0.18909549322407818]"
1399,J3,"('decrease_red', 'J3')","[75.0, 3.0, 15.0]",2,0.18909549322407818,0.18909549322407818,['JM2'],[0.18857250612860643],[0.18857250612860643]
1399,JM0,"('increase_red', 'JM0')","[68.0, 3.0, 38.0]",2,0.614943117761607,0.614943117761607,['JM1'],[0.716988647679745],[0.716988647679745]
1399,JM1,"('decrease_green', 'JM1')","[62.0, 3.0, 46.0]",0,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.614943117761607, 0.22628700735432775]","[0.6456902736496875, 0.22628700735432775]"
1399,JM2,"('decrease_green', 'JM2')","[74.0, 3.0, 36.0]",0,0.22628700735432775,0.264001508580049,"['JM1', 'J3']","[0.716988647679745, 0.1654585565710684]","[0.716988647679745, 0.1654585565710684]"
1400,J3,"('decrease_green', 'J3')","[75.0, 3.0, 14.0]",6,0.14182161991805864,0.11818468326504886,['JM2'],[0.264001508580049],[0.18857250612860643]
1400,JM0,"('increase_red', 'JM0')","[68.0, 3.0, 39.0]",2,0.6764374295377678,0.6764374295377678,['JM1'],[0.716988647679745],[0.716988647679745]
1400,JM1,"('decrease_red', 'JM1')","[61.0, 3.0, 46.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.6764374295377678, 0.18857250612860643]","[0.6764374295377678, 0.1840349666436623]"
1400,JM2,"('increase_green', 'JM2')","[73.0, 3.0, 36.0]",4,0.1840349666436623,0.1610305958132045,"['JM1', 'J3']","[0.716988647679745, 0.11818468326504886]","[0.716988647679745, 0.11818468326504886]"
1401,J3,"('no_change', 'J3')","[74.0, 3.0, 14.0]",-4,0.11818468326504886,0.14182161991805864,['JM2'],[0.1610305958132045],[0.1840349666436623]
1401,JM0,"('no_change', 'JM0')","[68.0, 3.0, 40.0]",-1,0.7071845854258481,0.7379317413139285,['JM1'],[0.7468631746664011],[0.7468631746664011]
1401,JM1,"('increase_red', 'JM1')","[61.0, 3.0, 45.0]",0,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7379317413139285, 0.1840349666436623]","[0.7379317413139285, 0.2070393374741201]"
1401,JM2,"('decrease_red', 'JM2')","[74.0, 3.0, 36.0]",5,0.2070393374741201,0.1840349666436623,"['JM1', 'J3']","[0.7468631746664011, 0.14182161991805864]","[0.7468631746664011, 0.11818468326504886]"
1402,J3,"('decrease_red', 'J3')","[74.0, 3.0, 14.0]",2,0.11818468326504886,0.11818468326504886,['JM2'],[0.1840349666436623],[0.1840349666436623]
1402,JM0,"('increase_green', 'JM0')","[68.0, 3.0, 40.0]",2,0.7686788972020088,0.7686788972020088,['JM1'],[0.7468631746664011],[0.7468631746664011]
1402,JM1,"('increase_green', 'JM1')","[61.0, 3.0, 46.0]",0,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7686788972020088, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1402,JM2,"('increase_red', 'JM2')","[74.0, 3.0, 35.0]",0,0.2070393374741201,0.23004370830457788,"['JM1', 'J3']","[0.7468631746664011, 0.11818468326504886]","[0.7468631746664011, 0.11818468326504886]"
1403,J3,"('decrease_green', 'J3')","[74.0, 3.0, 13.0]",-1,0.11818468326504886,0.11818468326504886,['JM2'],[0.23004370830457788],[0.2530480791350357]
1403,JM0,"('decrease_red', 'JM0')","[69.0, 3.0, 40.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1403,JM1,"('decrease_green', 'JM1')","[62.0, 3.0, 46.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.2530480791350357]","[0.7994260530900892, 0.2530480791350357]"
1403,JM2,"('decrease_green', 'JM2')","[74.0, 3.0, 36.0]",4,0.2530480791350357,0.23004370830457788,"['JM1', 'J3']","[0.7468631746664011, 0.09454774661203909]","[0.7468631746664011, 0.09454774661203909]"
1404,J3,"('decrease_red', 'J3')","[73.0, 3.0, 13.0]",2,0.09454774661203909,0.09454774661203909,['JM2'],[0.23004370830457788],[0.23004370830457788]
1404,JM0,"('increase_green', 'JM0')","[69.0, 3.0, 39.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1404,JM1,"('increase_red', 'JM1')","[61.0, 3.0, 46.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.23004370830457788]","[0.7994260530900892, 0.23004370830457788]"
1404,JM2,"('no_change', 'JM2')","[73.0, 3.0, 36.0]",4,0.23004370830457788,0.23004370830457788,"['JM1', 'J3']","[0.7468631746664011, 0.14182161991805864]","[0.7468631746664011, 0.11818468326504886]"
1405,J3,"('decrease_green', 'J3')","[73.0, 3.0, 12.0]",2,0.09454774661203909,0.09454774661203909,['JM2'],[0.23004370830457788],[0.23004370830457788]
1405,JM0,"('decrease_green', 'JM0')","[70.0, 3.0, 39.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1405,JM1,"('decrease_green', 'JM1')","[61.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.23004370830457788]","[0.7994260530900892, 0.23004370830457788]"
1405,JM2,"('no_change', 'JM2')","[73.0, 3.0, 36.0]",3,0.23004370830457788,0.23004370830457788,"['JM1', 'J3']","[0.7468631746664011, 0.09454774661203909]","[0.7468631746664011, 0.09454774661203909]"
1406,J3,"('decrease_green', 'J3')","[72.0, 3.0, 12.0]",-1,0.09454774661203909,0.11818468326504886,['JM2'],[0.23004370830457788],[0.23004370830457788]
1406,JM0,"('increase_green', 'JM0')","[69.0, 3.0, 39.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1406,JM1,"('increase_green', 'JM1')","[60.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1406,JM2,"('increase_green', 'JM2')","[73.0, 3.0, 36.0]",0,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.11818468326504886]","[0.7468631746664011, 0.14182161991805864]"
1407,J3,"('increase_red', 'J3')","[71.0, 3.0, 12.0]",2,0.14182161991805864,0.14182161991805864,['JM2'],[0.2070393374741201],[0.2070393374741201]
1407,JM0,"('increase_green', 'JM0')","[70.0, 3.0, 39.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1407,JM1,"('decrease_green', 'JM1')","[61.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1407,JM2,"('increase_red', 'JM2')","[74.0, 3.0, 36.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.14182161991805864]","[0.7468631746664011, 0.14182161991805864]"
1408,J3,"('decrease_green', 'J3')","[71.0, 3.0, 13.0]",3,0.14182161991805864,0.11818468326504886,['JM2'],[0.2070393374741201],[0.2070393374741201]
1408,JM0,"('no_change', 'JM0')","[71.0, 3.0, 39.0]",2,0.7994260530900892,0.7994260530900892,['JM1'],[0.7468631746664011],[0.7468631746664011]
1408,JM1,"('increase_green', 'JM1')","[60.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7994260530900892, 0.2070393374741201]","[0.7994260530900892, 0.2070393374741201]"
1408,JM2,"('decrease_red', 'JM2')","[74.0, 3.0, 37.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.09454774661203909]","[0.7468631746664011, 0.09454774661203909]"
1409,J3,"('decrease_green', 'J3')","[70.0, 3.0, 13.0]",3,0.09454774661203909,0.07091080995902932,['JM2'],[0.2070393374741201],[0.2070393374741201]
1409,JM0,"('decrease_green', 'JM0')","[71.0, 3.0, 39.0]",3,0.7994260530900892,0.7686788972020088,['JM1'],[0.7468631746664011],[0.7468631746664011]
1409,JM1,"('no_change', 'JM1')","[61.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7686788972020088, 0.2070393374741201]","[0.7686788972020088, 0.2070393374741201]"
1409,JM2,"('decrease_red', 'JM2')","[74.0, 3.0, 36.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.07091080995902932]","[0.7468631746664011, 0.07091080995902932]"
1410,J3,"('increase_red', 'J3')","[69.0, 3.0, 13.0]",2,0.047273873306019544,0.047273873306019544,['JM2'],[0.2070393374741201],[0.2070393374741201]
1410,JM0,"('decrease_red', 'JM0')","[70.0, 3.0, 39.0]",2,0.7379317413139285,0.7379317413139285,['JM1'],[0.7468631746664011],[0.7468631746664011]
1410,JM1,"('decrease_green', 'JM1')","[61.0, 3.0, 47.0]",4,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.7379317413139285, 0.2070393374741201]","[0.7071845854258481, 0.2070393374741201]"
1410,JM2,"('increase_green', 'JM2')","[74.0, 3.0, 35.0]",4,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.047273873306019544]","[0.7468631746664011, 0.023636936653009772]"
1411,J3,"('no_change', 'J3')","[69.0, 3.0, 14.0]",2,0.023636936653009772,0.023636936653009772,['JM2'],[0.2070393374741201],[0.2070393374741201]
1411,JM0,"('decrease_red', 'JM0')","[70.0, 3.0, 38.0]",2,0.6764374295377678,0.6764374295377678,['JM1'],[0.7468631746664011],[0.7468631746664011]
1411,JM1,"('no_change', 'JM1')","[60.0, 3.0, 47.0]",4,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.6764374295377678, 0.2070393374741201]","[0.6456902736496875, 0.2070393374741201]"
1411,JM2,"('increase_green', 'JM2')","[75.0, 3.0, 35.0]",3,0.2070393374741201,0.2070393374741201,"['JM1', 'J3']","[0.7468631746664011, 0.023636936653009772]","[0.7468631746664011, 0.023636936653009772]"
1412,J3,"('increase_green', 'J3')","[69.0, 3.0, 14.0]",2,0.047273873306019544,0.047273873306019544,['JM2'],[0.23004370830457788],[0.23004370830457788]
1412,JM0,"('decrease_red', 'JM0')","[70.0, 3.0, 37.0]",3,0.614943117761607,0.5841959618735267,['JM1'],[0.7468631746664011],[0.7468631746664011]
1412,JM1,"('no_change', 'JM1')","[60.0, 3.0, 47.0]",3,0.7468631746664011,0.7468631746664011,"['JM0', 'JM2']","[0.5841959618735267, 0.23004370830457788]","[0.5841959618735267, 0.23004370830457788]"
1412,JM2,"('decrease_green', 'JM2')","[75.0, 3.0, 35.0]",3,0.23004370830457788,0.23004370830457788,"['JM1', 'J3']","[0.7468631746664011, 0.047273873306019544]","[0.7468631746664011, 0.047273873306019544]"
1413,J3,"('increase_green', 'J3')","[70.0, 3.0, 14.0]",-1,0.047273873306019544,0.07091080995902932,['JM2'],[0.23004370830457788],[0.23004370830457788]
1413,JM0,"('no_change', 'JM0')","[70.0, 3.0, 36.0]",3,0.5534488059854463,0.522701650097366,['JM1'],[0.716988647679745],[0.716988647679745]
1413,JM1,"('decrease_red', 'JM1')","[60.0, 3.0, 47.0]",3,0.716988647679745,0.716988647679745,"['JM0', 'JM2']","[0.522701650097366, 0.23004370830457788]","[0.522701650097366, 0.23004370830457788]"
